This file does not contain any data.,此檔案不包含任何數據。,module,Magento_ImportExport
This file is empty. Please try another one.,此檔案為空，請嘗試另一個。,module,Magento_ImportExport
This email does not require confirmation.,此電子郵件不需要確認。,module,Magento_Customer
This email is found more than once in the import file.,此電子郵件在匯入檔案中多次找到。,module,Magento_CustomerImportExport
"This order contains (%1) items and therefore cannot be edited through the admin interface. If you wish to continue editing, the (%2) items will be removed,  the order will be canceled and a new order will be placed.",此訂單包含 (%1) 個項目，因此無法通過管理界面進行編輯，如果您希望繼續編輯，則 (%2) 項目將被移除，且訂單將被取消，並將創建新的訂單來取代。,module,Magento_Sales
Gift Message for this Order,此訂單的禮物留言,module,Magento_Sales
Invoice and shipment types do not match for some items on this order. You can create a shipment only after creating the invoice.,此訂單上的某些物品的明細和配送類型不相符，您只能在創建明細後創建配送。,module,Magento_Sales
This order no longer exists.,此訂單已不存在。,module,Magento_Sales
This order already has associated customer account,此訂單已有關聯的客戶帳戶,module,Magento_Sales
There is no items in this order,此訂單中沒有項目,module,Magento_Dhl
This tab contains invalid data. Please resolve this before saving.,此分頁包含無效的數據。請在保存之前解決。,module,Magento_Backend
This tab contains invalid data. Please resolve this before saving.,此分頁包含無效的數據。請在保存之前解決。,module,Magento_Catalog
This tab contains invalid data. Please resolve this before saving.,此分頁包含無效的數據。請在保存之前解決。,module,Magento_Ui
This payment method is not available.,此付款方式不可用。,module,Magento_Sales
This credit card type is not allowed for this payment method.,此付款方式不允許使用此信用卡類型。,module,Magento_Payment
This payment is not available,此付款無法使用,module,Magento_Braintree
There is no need to approve this payment.,此付款無需批准。,module,Magento_Sales
This feature needs be enabled first for the merchant account through PayPal technical support.,此功能需要通過PayPal的技術支持來啟用商家帳戶。,module,Magento_Paypal
This administrator account is open in more than one location. Note that other locations might be different browsers or sessions on the same computer.,此管理員帳戶在多個位置打開，請注意，其他位置可能是同一台裝置上的不同瀏覽器或sessions。,module,Magento_Security
A reversal has occurred on this transaction because you have given the customer a refund.,此交易發生了逆轉，因為您已向客戶退款。,module,Magento_Paypal
This customer didn't include a confirmed address.,此客戶未包含確認的地址。,module,Magento_Paypal
This customer already exists in this store.,此客戶已存在於此商店中。,module,Magento_Customer
Maximum length of this field must be equal or less than %1 symbols.,此欄位的最大長度必須等於或小於 %1 個符號。,lib,lib/web/mage/validation.js
This class no longer exists.,此類別不再存在。,module,Magento_Tax
This name is already being used for custom option. Please enter a different name.,此名稱已用於自定義選項，請輸入其他名稱。,module,Magento_CatalogImportExport
This shipping method is not available. Please specify the zip code.,此配送方式不可用，請指定郵政編碼。,module,Magento_Shipping
"This shipping method is not available. To use this shipping method, please contact us.",此配送方式不可用，如要使用此配送方法，請與我們聯繫。,module,Magento_Quote
There is no tracking available for this shipment.,此配送方式沒有可用的狀態追蹤。,module,Magento_Shipping
Confirmation Not Required,此確認非必要,module,Magento_Customer
This confirmation key is invalid or has expired.,此確認密鑰無效或已過期。,module,Magento_Customer
This store view cannot be deleted.,此商店介面無法刪除。,module,Magento_Backend
This store cannot be deleted.,此商店無法刪除。,module,Magento_Backend
This item price or quantity is not valid for checkout.,此商品價格或數量對於結帳是無效的。,module,Magento_Quote
Notify me when this product is in stock,此商品有庫存時通知我,module,Magento_ProductAlert
The date range for this design change overlaps another design change for the specified store.,此設計更改的日期範圍與指定商店的另一設計更改重疊。,module,Magento_Theme
"This identifier is reserved for ""CMS No Route Page"" in configuration.",此識別碼在配置項目中保留給“CMS No Route Page”。,module,Magento_Cms
"This identifier is reserved for ""CMS No Cookies Page"" in configuration.",此識別碼在配置項目中保留給“CMS無Cookie頁面”。,module,Magento_Cms
"This identifier is reserved for ""CMS Home Page"" in configuration.",此識別碼在配置項目中保留給“CMS主頁”。,module,Magento_Cms
This attribute no longer exists.,此屬性不再存在。,module,Magento_Catalog
This synonyms group no longer exists.,此同義詞組不再存在。,module,Magento_Search
This synonym group no longer exists.,此同義詞組已不存在。,module,Magento_Search
This website cannot be deleted.,此網站無法被刪除。,module,Magento_Backend
This file will replace the current custom.css file and can't be more than 2 MB.,此文件將替換當前的 custom.css 文件，並且不能超過2 MB。,module,Magento_Theme
There is no sample file for this entity.,此項目沒有範例文件。,module,Magento_ImportExport
This item has weight,此項目有重量,module,Magento_Catalog
There are no products in this option.,此選項中沒有商品。,module,Magento_Bundle
This user has no tokens.,此用戶沒有token。,module,Magento_Integration
This wish list can be shared %1 more times.,此願望清單可以再次共享 %1 次。,module,Magento_Wishlist
All other open sessions for this account were terminated.,此帳戶的所有其他打開的sessions已終止。,module,Magento_Security
This account is not confirmed.,此帳戶未被確認。,module,Magento_Customer
"This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.","此帳戶未被確認。 <a href=""%1"">點擊此處</a>重新發送確認電子郵件。",module,Magento_Customer
"This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.","此帳戶未被確認。 <a href=""%1"">點擊此處</a>重新發送確認電子郵件。",module,Magento_Customer
This theme is not editable.,此主題不可編輯。,module,Magento_Theme
This computer is using IP address %1.,此裝置正在使用IP地址 %1 。,module,Magento_Security
This group contains attributes used in configurable products. Please move these attributes to another group and try again.,此組合包含可配置商品中所使用的屬性，請將這些屬性移到其他組合，然後重試一次。,module,Magento_ConfigurableProduct
minor,次要,module,Magento_AdminNotification
An error occurred on the server. Please try to place the order again.,伺服器上發生錯誤，請嘗試重新下訂單。,module,Magento_Checkout
An error occurred on the server. Please try to place the order again.,伺服器上發生錯誤，請嘗試重新下訂單。,module,Magento_Payment
An error occurred on the server. Please try to place the order again.,伺服器上發生錯誤，請嘗試重新下訂單。,module,Magento_Quote
From,從,module,Magento_Backend
From,從,module,Magento_Bundle
From,從,module,Magento_Cms
From,從,module,Magento_GiftMessage
From,從,module,Magento_ImportExport
From,從,module,Magento_Reports
From,從,module,Magento_Sales
From,從,module,Magento_SalesRule
Message from %customer_name:,從 %customer_name 的訊息:,module,Magento_Wishlist
Message from %sender_name:,從 %sender_name 的訊息:,module,Magento_SendFriend
From:,從:,module,Magento_Bundle
From:,從:,module,Magento_Downloadable
From:,從:,module,Magento_GiftMessage
From:,從:,module,Magento_Sales
Exclude media folder from backup,從備份中排除媒體夾,module,Magento_Backup
Select from the following attribute values for this product. Each unique combination of values creates a unique product SKU.,從此商品的以下屬性值中選擇，每個唯一的組合值可創建一個唯一的商品SKU。,module,Magento_Swatches
Never (production),從來沒有（生產）,module,Magento_Config
Select values from each attribute to include in this product. Each unique combination of values creates a unigue product SKU.,從每個屬性中選擇要包括在此商品中的值，每個唯一的組合值可創建一個唯一的商品SKU。,module,Magento_ConfigurableProduct
From Name,從名稱,module,Magento_Sales
Hide from Product Page,從商品頁面中隱藏,module,Magento_Catalog
Hide from Product Page,從商品頁面中隱藏,module,Magento_ConfigurableProduct
Hide from Product Page,從商品頁面中隱藏,module,Magento_ProductVideo
Email Copy of Credit Memo,從退貨中複製電子郵件。,module,Magento_Sales
Something went wrong while removing products from the websites.,從網站刪除商品時出現問題。,module,Magento_Catalog
Remove Product From Websites,從網站中刪除商品,module,Magento_Catalog
Select from existing customer addresses:,從現有客戶地址中選擇:,module,Magento_Sales
Number of items bought from a Wish List: %1,從願單清單購買的物品數量: %1,module,Magento_Reports
Payment from Specific Countries,從指定的國家支付,module,Magento_Authorizenet
Payment from Specific Countries,從指定的國家支付,module,Magento_Braintree
Payment from Specific Countries,從指定的國家支付,module,Magento_OfflinePayments
Placed from IP,從IP設置,module,Magento_Sales
Promotions,促銷,module,Magento_CatalogRule
Promo,促銷,module,Magento_CatalogRule
Promotions,促銷,module,Magento_SalesRule
Promotion,促銷,module,Magento_SalesRule
Promotion Coupons Usage Report,促銷優惠券使用情況報告,module,Magento_Reports
Storage Root,存儲根目錄,module,Magento_Cms
Storage Root,存儲根目錄,module,Magento_Theme
Notify Low Stock RSS,存貨不足RSS通知,module,Magento_Catalog
Stock Availability,存貨可用性,module,Magento_Catalog
Notify for Quantity Below,存量過低通知,module,Magento_Catalog
Notify for Quantity Below,存量過低通知,module,Magento_CatalogInventory
Error,錯誤,module,Magento_Backend
Error,錯誤,module,Magento_DownloadableImportExport
Error,錯誤,module,Magento_Paypal
Error,錯誤,module,Magento_Reports
Error #%1 : %2,錯誤 #%1 : %2,module,Magento_Dhl
Error:,錯誤:,module,Magento_Shipping
Error!,錯誤！,module,Magento_Checkout
Error Code,錯誤代碼,module,Magento_Newsletter
Error File,錯誤的檔案,module,Magento_ImportExport
Wrong Region,錯誤的地區,module,Magento_Dhl
Wrong Content Type,錯誤的內容類型,module,Magento_Dhl
Error Text,錯誤文字,module,Magento_Newsletter
Wrong message type,錯誤的郵件類型,module,Magento_AdminNotification
Incorrect CAPTCHA.,錯誤的CAPTCHA,module,Magento_Captcha
Error filtering template: %s,錯誤篩選模板: %s,module,Magento_Email
Wrong notification ID specified.,錯誤提醒 ID,module,Magento_AdminNotification
Error message,錯誤信息,module,Magento_ImportExport
error_message,錯誤信息,module,Magento_Ups
error-message,錯誤信息,module,Magento_Wishlist
Error message!,錯誤信息！,module,Magento_Checkout
Open Chooser,打開選擇項目,module,Magento_Rule
Open Chooser,打開選擇項目,module,Magento_Widget
Large,大,module,Magento_Usps
Big Image,大圖像,module,Magento_Backend
Size(bytes),大小(bytes),module,Magento_Backup
Large Express Box,大型快遞盒,module,Magento_Ups
greater than,大於,module,Magento_Rule
greater than,大於,module,Magento_SalesRule
Code,代碼,module,Magento_Backend
Code,代碼,module,Magento_Tax
Code,代碼,module,Magento_TaxImportExport
Code Format,代碼格式,module,Magento_SalesRule
An item option with code %1 already exists.,代碼為%1的項目選項已存在。,module,Magento_Wishlist
Code Length,代碼長度,module,Magento_SalesRule
Code Prefix,代碼字首,module,Magento_SalesRule
Code Suffix,代碼字尾,module,Magento_SalesRule
Pending,待處理中,module,Magento_Downloadable
Pending,待處理中,module,Magento_Review
Pending,待處理中,module,Magento_Sales
Pending product review(s),待定商品評論,module,Magento_Review
Pending Reviews of Customer `%1`,待審核客戶 `%1`,module,Magento_Review
Pending Reviews,待審核評論,module,Magento_Review
Pending Reviews RSS,待審核評論RSS,module,Magento_Review
A letter with further instructions will be sent to your email.,帶有進一步說明的信件將發送到您的電子郵件。,module,Magento_Checkout
"File with an extension ""%value%"" is protected and cannot be uploaded",帶有擴展名 “%value%” 的檔案受保護，無法上傳,module,Magento_MediaStorage
Single-Store Mode,單店模式,module,Magento_Backend
Separate Email,單獨的郵件,module,Magento_Config
Gift Options for Individual Items,單個項目的禮物選項,module,Magento_GiftMessage
Unit Price,單價,module,Magento_Tax
Radio Buttons,單選按鈕,module,Magento_Bundle
One-page checkout is turned off.,單頁結帳已關閉。,module,Magento_Checkout
Set Items' Status to be In Stock When Order is Cancelled,當訂單被取消時，設置商品的狀態為有現貨,module,Magento_CatalogInventory
Notify me when the price drops,當價格下降時通知我,module,Magento_ProductAlert
"When catalog price includes tax, enable this setting to fix the price no matter what the customer's tax rate.",當目錄價格包括稅金時，無論客戶的稅率如何，請啟用此設置以確定價格。,module,Magento_Tax
"When you sign in to your account, you will be able to:",當您登入帳戶時，您可以:,theme,frontend/Magento/luma
"When you sign in to your account, you will be able to:",當您登入帳戶時，您可以:,module,Magento_Customer
"When you sign in to your account, you will be able to:",當您登入帳戶時，您可以:,module,Magento_Theme
Current Variations,"當前變化
",module,Magento_ConfigurableProduct
Current User Identity Verification,當前的用戶身份驗證,module,Magento_Integration
Current User Identity Verification,當前的用戶身份驗證,module,Magento_User
Current Password,當前密碼,module,Magento_Customer
The current module pathname is undefined.,當前模塊路徑名未定義。,module,Magento_Eav
The current module EAV entity is undefined.,當前模塊EAV實體未定義。,module,Magento_Eav
Current Configuration Scope:,當前配置範圍:,module,Magento_Config
Current User Identity Verification,當前用戶身份驗證,module,Magento_Backend
Current Month,當前月份,module,Magento_Backend
Current Month Starts,當前月份起始,module,Magento_Reports
Allow Alert When Product Price Changes,當商品價格變更時允許提醒,module,Magento_ProductAlert
Allow Alert When Product Comes Back in Stock,當商品重新有庫存時允許提醒,module,Magento_ProductAlert
Minimum length of this field must be equal or greater than %1 symbols. Leading and trailing spaces will be ignored.,密碼組合最小長度為%1(前後若有空白將會被忽略),lib,lib/web/mage/validation.js
"Minimum of different classes of characters in password is %1. Classes of characters: Lower Case, Upper Case, Digits, Special Characters.",需包含%1種字符:英文大小寫、數字或符號,lib,lib/web/mage/validation.js
Please enter the same value again.,请再次填写同等数值。,lib,lib/web/jquery/jquery.validate.js
You can buy %1 only in quantities of %2 at a time.,當數量為%2時，您可以購買數量%1。,module,Magento_CatalogInventory
This message will be shown in the shopping cart when the subtotal (after discount) is lower than the minimum allowed amount.,當小計(折扣後)低於最低允許金額時，此消息將顯示在購物車中。,module,Magento_Sales
We can't share customer accounts globally when the accounts share identical email addresses on more than one website.,當帳戶在多個網站上共享相同的電子郵件地址時，我們無法在全球共享客戶帳戶。,module,Magento_Customer
"These ""impulse-buy"" products appear next to the shopping cart as cross-sells to the items already in the shopping cart.",當作為交叉銷售的商品存在於購物車中，這些“衝動購買”的關聯商品將出現在購物車旁邊。,module,Magento_Catalog
file parameter must be specified,檔案參數必須被指定,module,Magento_Email
file parameter must be specified and must not be empty,檔案的參數必須給予指定值，不能為空,module,Magento_Email
Home Delivery,到府宅配,module,Magento_Fedex
Go to Shipping Information,到配送資訊,module,Magento_Multishipping
Go to Wish List,到願望清單,module,Magento_Wishlist
Address,地址,module,Magento_Customer
Addresses,地址,module,Magento_Customer
Address,地址,module,Magento_Sales
Address Book,地址簿,theme,frontend/Magento/luma
Address Book,地址簿,module,Magento_Customer
Address Templates,地址模板,module,Magento_Customer
Address Verification System Response,地址驗證系統響應,module,Magento_Paypal
Address Information,地址資訊,module,Magento_Customer
Address Information,地址資訊,module,Magento_Sales
Part of the address information matched,地址資訊中部分匹配,module,Magento_Paypal
Invalid address id %1,地址ID %1 無效,module,Magento_Quote
Sign Out,登出,module,Magento_Backend
Sign Out,登出,module,Magento_Customer
Login,登入,module,Magento_Checkout
Login,登入,module,Magento_Paypal
Sign in,登入,module,Magento_Backend
Sign In,登入,module,Magento_Checkout
Sign In,登入,module,Magento_Customer
Register,註冊,module,Magento_User
FAQ Topics,購物FAQ,module,Magento_User
Login successful.,登入成功。,module,Magento_Customer
Redirect Customer to Account Dashboard after Logging in,登入後將客戶重定向到帳戶總覽頁面,module,Magento_Customer
Login is Case Sensitive,登入是區分大小寫的,module,Magento_Backend
Sign-in Information,登入信息,module,Magento_Customer
Login Options,登入選項,module,Magento_Customer
Pending Payment,等待付款,module,Magento_Sales
Pending Payment Order Lifetime (minutes),等待付款訂單的有效時間(分鐘),module,Magento_Sales
equals or greater than,等於或大於,module,Magento_Rule
equals or greater than,等於或大於,module,Magento_SalesRule
equals or less than,等於或小於,module,Magento_Rule
equals or less than,等於或小於,module,Magento_SalesRule
Low Stock Report,低庫存報表,module,Magento_Reports
Low Stock Products,低庫存商品,module,Magento_Catalog
Bottom/Right,底部/右側,module,Magento_Catalog
Bottom/Left,底部/左側,module,Magento_Catalog
Top Level Category,第一層目錄,module,Magento_Catalog
First Invoice Created Date,第一張明細的建立日期,module,Magento_Reports
"Click ""Save"" to apply the rates we found.",點擊“保存”來應用價格。,module,Magento_CurrencySymbol
"Click <a href=""%1"">here</a> to see the review.","點擊<a href=""%1"">此處</a>查看評價。",module,Magento_Review
"Click <a href=""%1"">here</a> to continue shopping.","點擊<a href=""%1"">此處</a>繼續購物。",module,Magento_Checkout
"Click <a href=""%1"">here</a> to continue shopping.","點擊<a href=""%1"">此處</a>繼續購物。",module,Magento_Wishlist
Check here to link an RSS feed to your Wish List.,點擊此處鏈接RSS Feed到您的願望清單。,module,Magento_Wishlist
"Click here to go to <a href=""%1"">Tax Configuration</a> and change your settings.","點擊此處轉到<a href=""%1"">稅務配置</a>，然後更改您的設置。",module,Magento_Tax
Click to change shipping method,點擊更改配送方式,module,Magento_Sales
Click for price,點擊獲取價格,module,Magento_Catalog
Click for price,點擊獲取價格,module,Magento_Msrp
"Click on the link to <a href=""%1"">ignore this notification</a>","點擊鏈接來<a href=""%1"">忽略此通知</a>",module,Magento_Tax
Click here to stop alerts for this product.,點擊這裡停止提供此商品的提醒。,module,Magento_ProductAlert
Storefront,店面,module,Magento_Catalog
The storefront label is not defined.,店面標籤未定義。,module,Magento_Eav
Storefront Properties,店面屬性,module,Magento_Catalog
Storefront Properties,店面屬性,module,Magento_Widget
Phone,電話,module,Magento_Customer
Phone,電話,module,Magento_Sales
Phone Number,電話號碼,module,Magento_Contact
Phone Number,電話號碼,module,Magento_Customer
Phone Number,電話號碼,module,Magento_Sales
Phone Number: %telephone,電話號碼: %telephone,module,Magento_Contact
Newsletters,電子報,module,Magento_Customer
Newsletter,電子報,module,Magento_Customer
Newsletter,電子報,module,Magento_Newsletter
Newsletter Section,電子報部分,module,Magento_Newsletter
Newsletter Subscription,電子報訂閱,module,Magento_Newsletter
Newsletter Subscriptions,訂閱電子報,module,Magento_Newsletter
RMA #%1 - %2,訂單 #%1 - %2,module,Mirasvit_Rma
My Returns,退貨紀錄,module,Mirasvit_Rma
RMA #%1,訂單 #%1,module,Mirasvit_Rma
Newsletter Subscription,電子報訂閱,module,Magento_Sales
Newsletter subscription success,電子報訂閱成功,module,Magento_Newsletter
Newsletter subscription confirmation,電子報訂閱確認,module,Magento_Newsletter
Newsletter Subscribers,電子報訂閱者,module,Magento_Newsletter
Newsletter Queue,電子報排程,module,Magento_Newsletter
Newsletter Styles,電子報風格,module,Magento_Newsletter
Newsletter Template,電子報模板,module,Magento_Newsletter
Newsletter Templates,電子報模板,module,Magento_Newsletter
Queue Newsletter,電子報排序,module,Magento_Newsletter
Newsletter unsubscription success,電子報取消訂閱成功,module,Magento_Newsletter
Newsletter Problems Report,電子報問題報告,module,Magento_Newsletter
Newsletter Problem Reports,電子報問題報告,module,Magento_Newsletter
Newsletter Information,電子報消息,module,Magento_Customer
Newsletter Message Preview,電子報消息預覽,module,Magento_Newsletter
Email,電子郵件,module,Magento_Catalog
Email,Email,module,Magento_Contact
Email,電子郵件,module,Magento_Customer
Email,電子郵件,module,Magento_Eav
Email,電子郵件,module,Magento_Integration
Email,電子郵件,module,Magento_Newsletter
Email,電子郵件,module,Magento_Paypal
Email,電子郵件,module,Magento_Reports
Email,電子郵件,module,Magento_Sales
Email,電子郵件,module,Magento_SendFriend
Email,電子郵件,module,Magento_User
email,電子郵件,module,Magento_User
Email,電子郵件,module,Magento_Backend
Email:,電子郵件:,theme,frontend/Magento/luma
Email:,電子郵件:,module,Magento_Customer
Email:,電子郵件:,module,Magento_Theme
Email: %email,Email: %email,module,Magento_Contact
Wrong email.,電子郵件錯誤。,module,Magento_Customer
Email Order Confirmation,電子郵件訂單確認,module,Magento_Sales
Email Sender,電子郵件發送人,module,Magento_Contact
Email Sender,電子郵件發送人,module,Magento_Customer
Email Sender,電子郵件發送人,module,Magento_Wishlist
Email Template,電子郵件模板,module,Magento_Contact
Email Template,電子郵件模板,module,Magento_Wishlist
The email template is currently being used.,電子郵件模板當前正在使用。,module,Magento_Email
This email template no longer exists.,電子郵件模板已不存在。,module,Magento_Email
Email has not been sent,電子郵件尚未發送,module,Magento_Sales
Email has not been sent,電子郵件尚未發送,module,Magento_Shipping
Email Text Length Limit,電子郵件文本長度限制,module,Magento_Wishlist
Email Options,電子郵件選項,module,Magento_Contact
Email Preview,電子郵件預覽,module,Magento_Email
Adjustment Fee,調整費,module,Magento_Sales
Adjustment Refund,調整退款,module,Magento_Sales
Top/Right,頂部/右側,module,Magento_Catalog
Top/Left,頂部/左側,module,Magento_Catalog
Regular,定期,module,Magento_Dhl
Regular,定期,module,Magento_Usps
Regular Pickup,定期接送,module,Magento_Fedex
Defines whether a link to My Account,定義是否鏈接到我的帳戶,module,Magento_Widget
Orders,訂單,module,Magento_Backend
Orders,訂單數量,module,Magento_Reports
Orders,訂單,module,Magento_Sales
Order #,訂單 #,module,Magento_Checkout
Order #,訂單 #,module,Magento_Downloadable
Order #,訂單 #,module,Magento_Paypal
Order #,訂單 #,module,Magento_Sales
Order #%1,訂單 #%1,module,Magento_Backend
Order # %1,訂單 #%1,module,Magento_Sales
Order # %1,訂單 #%1,module,Magento_Shipping
Order # %1 Notification(s),訂單 #%1 的通知,module,Magento_Sales
New Invoice for Order #%1,訂單 #%1 的新明細,module,Magento_Sales
New Invoice and Shipment for Order #%1,訂單 #%1 的新明細和配送,module,Magento_Sales
New Shipment for Order #%1,訂單 #%1 的新配送,module,Magento_Shipping
New Credit Memo for Order #%1,訂單 #%1 的新退貨,module,Magento_Sales
Order #%1 created at %2,訂單 #%1 已在 %2 創建,module,Magento_Sales
Order # %1 %2 | %3,訂單 #%1%2 | %3,module,Magento_Sales
Your Invoice #%invoice_id for Order #%order_id,訂單 #%order_id 的明細 #%invoice_id,theme,frontend/Magento/luma
Your Invoice #%invoice_id for Order #%order_id,訂單 #%order_id 的明細 #%invoice_id,module,Magento_Sales
Order ID,訂單 ID,module,Magento_Braintree
Order ID,訂單 ID,module,Magento_Paypal
Order ID,訂單 ID,module,Magento_Sales
order-header,訂單-header,module,Magento_Sales
"Orders, Invoices, Credit Memos Display Settings",訂單、明細、退貨顯示設置,module,Magento_Tax
Order #,訂單編號,module,Magento_Sales
Order saving error: %1,訂單保存錯誤: %1,module,Magento_Sales
Order saving error: %1,訂單保存錯誤: %1,module,Magento_Authorizenet
Orders Report,訂單報表,module,Magento_Reports
Order is suspended as its capture amount %1 is suspected to be fraudulent.,訂單被暫停，因為其捕獲的金額 %1 被懷疑為欺詐。,module,Magento_Sales
Order is suspended as its authorizing amount %1 is suspected to be fraudulent.,訂單被暫停，因為其授權金額 %1 被懷疑為欺詐。,module,Magento_Sales
Order id cannot be null,訂單編號不能為空,module,Magento_Downloadable
Order place error,訂單出現錯誤,module,Magento_Multishipping
Order Address Information,訂單地址資訊,module,Magento_Sales
The order action is not available.,訂單的操作無法使用。,module,Magento_Payment
Order Invoices,訂單明細,module,Magento_Sales
The Order Updated report is created in real time and does not require a refresh.,訂單更新報表是創建時的真實時間，並不需要刷新。,module,Magento_Reports
Order State,訂單工作階段,module,Magento_Sales
"The Order State ""%1"" must not be set manually.",訂單工作階段 “%1” 不能手動設置。,module,Magento_Sales
State is Required for,地區 是必須的,module,Magento_Directory
State Options,地區 選項,module,Magento_Directory
Orders and Returns,訂單和退貨,module,Magento_Sales
Orders and Returns,訂單和退貨,module,Magento_Widget
Orders and Returns Search Form,訂單和退貨的查詢表單,module,Magento_Widget
Orders and Returns Search Form,訂單和退貨的查詢表單,module,Magento_Sales
Order & Account Information,訂單和帳戶信息,module,Magento_Sales
Order Currency:,訂單貨幣:,module,Magento_Sales
Exception occurred during order load,訂單加載期間發生異常,module,Magento_Sales
Order View,訂單介面,module,Magento_Sales
Invoiced Orders,明細數量,module,Magento_Reports
Order History,訂單歷史記錄,theme,frontend/Magento/luma
Order History,訂單歷史記錄,module,Magento_Sales
Order Shipments,訂單配送,module,Magento_Sales
Order Date (%1),訂單日期(%1),module,Magento_Sales
Order Review,訂單審查,module,Magento_Multishipping
Order Count,按訂單數量,module,Magento_Reports
Order Quantity,訂購數量,module,Magento_Reports
Quantity,訂單數量,module,Magento_Backend
Order Count Report,訂單數量報告,module,Magento_Reports
Order Credit Memos,訂單退貨,module,Magento_Sales
The order was not on hold.,訂單未被保留。,module,Magento_Sales
Order Item Status to Enable Downloads,訂單項目狀態為允許下載,module,Magento_Downloadable
Order Subtotal (and above),訂單小計(含以上),module,Magento_OfflineShipping
Order Created,訂單已創建,module,Magento_Reports
Order Updated,訂單已更新,module,Magento_Reports
Order Valid Period (days),訂單有效期(天),module,Magento_Paypal
Order Summary,訂單摘要,module,Magento_Checkout
Order Comment,訂單註解,module,Magento_Sales
Order Comment Email Sender,訂單註解的電子郵件發件人,module,Magento_Sales
Order Comment Email Template,訂單註解的電子郵件模板,module,Magento_Sales
Order Status,訂單狀態,theme,frontend/Magento/luma
Order Status,訂單狀態,module,Magento_Paypal
Order Status,訂單狀態,module,Magento_Sales
Order Statuses,訂單狀態,module,Magento_Sales
Order Status Information,訂單狀態資訊,module,Magento_Sales
Order tracking,訂單追蹤,module,Magento_Shipping
Order Information,訂單資訊,module,Magento_Sales
Order Total Report,訂單銷售額報告,module,Magento_Reports
Include Tax In Order Total,訂單總額包括稅金,module,Magento_Tax
Order Total Excl. Tax,訂單總額不含稅,module,Magento_Tax
Order Total Incl. Tax,訂單總額含稅,module,Magento_Tax
Order Total,訂單總額,module,Magento_Checkout
Order Total,訂單總額,module,Magento_Customer
Order Total,訂單總額,module,Magento_Paypal
Order Total,按訂單金額,module,Magento_Reports
Order Total,訂單總額,module,Magento_Sales
Order Total,訂單總額,module,Magento_Shipping
Order Total,訂單總額,module,Magento_Tax
Order Totals,訂單總金額,module,Magento_Sales
Order Grand Total,訂單總數,module,Magento_Sales
Orders Cron Settings,訂單Cron設置,module,Magento_Sales
Order,訂購,module,Magento_Backend
Order,訂購,module,Magento_Customer
Order,訂購,module,Magento_Paypal
Order,訂單,module,Magento_Sales
Order Success,訂購成功,module,Magento_Multishipping
Items Ordered,訂購的項目,module,Magento_Sales
Order Date,訂購日期,module,Magento_Sales
Order Date:,訂購日期:,module,Magento_Sales
Ordered Products Report,已訂購商品報告,module,Magento_Reports
Ordered Quantity,訂購數量,module,Magento_Reports
Qty Ordered,訂購數量,module,Magento_Shipping
Order item id cannot be null,訂購物品 id 不能為空,module,Magento_Downloadable
Subscribe,訂閱,module,Magento_Newsletter
Something went wrong with the subscription.,訂閱出現問題。,module,Magento_Newsletter
Subscribe to RSS Feed,訂閱到 RSS Feed,module,Magento_Catalog
Subscribe to Order Status,訂閱到訂單狀態,module,Magento_Sales
Subscribe to Newsletter,訂閱電子報,module,Magento_Customer
Subscribed to Newsletter,訂閱電子報,module,Magento_Customer
Subscribe to Newsletter,訂閱電子報,module,Magento_Sales
Subscribe Date,訂閱日期,module,Magento_Catalog
There was a problem with the subscription: %1,訂閱時有一個問題:%1,module,Magento_Newsletter
Sign Up for Our Newsletter:,訂閱我們的電子報:,module,Magento_Newsletter
Subscription option,訂閱選項,module,Magento_Customer
Subscription Options,訂閱選項,module,Magento_Newsletter
Subscriber,訂閱者,module,Magento_Newsletter
Subscribers,訂閱者,module,Magento_Newsletter
Subscribers From,訂閱者來自,module,Magento_Newsletter
Discard subsequent rules,捨棄後續規則,module,Magento_SalesRule
Dynamic,動態,module,Magento_Bundle
Dynamic,動態,module,Magento_GoogleAdwords
Dynamic,動態,module,Magento_Paypal
Both (without and with tax),都有（含稅和不含稅）,module,Magento_Tax
Comma-separated,逗號分隔,module,Magento_Sales
Comma-separated.,逗號分隔。,module,Magento_Catalog
"Comma-separated list of synonyms. The terms entered (separated by commas) will be used as an “OR” search query to search your entire store. For example, if you enter “shoes,footwear”, and user were to search for ""shoes"", the search results will include any product or content with term “shoes"" or ""footwear.”","使用逗號分隔同義詞，輸入的字詞(以逗號分隔)將用作“OR”搜索查詢整個商店。例如，如果您輸入“shoes,footwear”，並且用戶搜索“shoes”，搜索結果將包括任何含有“shoes”或“footwear”的商品或內容。",module,Magento_Search
Loading...,讀取中...,lib,lib/web/mage/loader_old.js
Loading...,讀取中...,lib,lib/web/mage/loader.js
Loading...,讀取中...,module,Magento_Backend
Loading...,讀取中...,module,Magento_Catalog
Loading...,讀取中...,module,Magento_Checkout
Port (25),端口(25),module,Magento_Backend
Points Incentive Redemption,兌換獎勵點,module,Magento_Paypal
Queue Start,排程開始,module,Magento_Newsletter
Queue Date Start,排程開始日期,module,Magento_Newsletter
Queue Subject,排程主題,module,Magento_Newsletter
Queue Information,排程資訊,module,Magento_Newsletter
Reviews for %1,對 %1 的評論,module,Magento_Reports
